mol_index,bit_id,description
88,5,Bit 5: no substructure found
89,5,Bit 5: no substructure found
90,5,Bit 5: no substructure found
91,5,Bit 5: no substructure found
92,5,Bit 5: no substructure found
93,5,Bit 5: no substructure found
94,5,Bit 5: no substructure found
95,5,Bit 5: no substructure found
96,5,Bit 5: no substructure found
97,5,Bit 5: no substructure found
98,5,Bit 5: no substructure found
99,5,Bit 5: no substructure found
100,5,Bit 5: no substructure found
101,5,Bit 5: no substructure found
102,5,Bit 5: no substructure found
103,5,Bit 5: no substructure found
104,5,Bit 5: no substructure found
105,5,Bit 5: no substructure found
106,5,Bit 5: no substructure found
107,5,Bit 5: no substructure found
108,5,Bit 5: no substructure found
109,5,Bit 5: no substructure found
110,5,Bit 5: no substructure found
111,5,Bit 5: contains ketone and amide
112,5,Bit 5: no substructure found
113,5,Bit 5: no substructure found
114,5,Bit 5: no substructure found
115,5,Bit 5: no substructure found
116,5,Bit 5: no substructure found
117,5,Bit 5: no substructure found
118,5,Bit 5: no substructure found
119,5,Bit 5: no substructure found
120,5,Bit 5: no substructure found
121,5,Bit 5: no substructure found
122,5,Bit 5: no substructure found
123,5,Bit 5: no substructure found
124,5,Bit 5: no substructure found
125,5,Bit 5: no substructure found
126,5,Bit 5: no substructure found
127,5,Bit 5: no substructure found
128,5,Bit 5: no substructure found
129,5,Bit 5: no substructure found
130,5,Bit 5: no substructure found
131,5,Bit 5: no substructure found
132,5,Bit 5: no substructure found
133,5,Bit 5: no substructure found
134,5,Bit 5: no substructure found
135,5,Bit 5: no substructure found
136,5,Bit 5: no substructure found
137,5,Bit 5: no substructure found
138,5,Bit 5: substructure detected but no common functional groups matched
139,5,Bit 5: no substructure found
140,5,Bit 5: no substructure found
141,5,Bit 5: no substructure found
142,5,Bit 5: no substructure found
143,5,Bit 5: no substructure found
144,5,Bit 5: no substructure found
145,5,Bit 5: no substructure found
146,5,Bit 5: no substructure found
147,5,Bit 5: no substructure found
148,5,Bit 5: no substructure found
149,5,Bit 5: no substructure found
150,5,Bit 5: no substructure found
151,5,Bit 5: no substructure found
152,5,Bit 5: no substructure found
153,5,Bit 5: no substructure found
154,5,Bit 5: no substructure found
155,5,Bit 5: substructure detected but no common functional groups matched
156,5,Bit 5: no substructure found
157,5,Bit 5: no substructure found
158,5,Bit 5: contains ketone and amide
159,5,Bit 5: no substructure found
160,5,Bit 5: no substructure found
161,5,Bit 5: no substructure found
162,5,Bit 5: no substructure found
163,5,Bit 5: no substructure found
164,5,Bit 5: no substructure found
165,5,Bit 5: no substructure found
166,5,Bit 5: no substructure found
167,5,Bit 5: no substructure found
168,5,Bit 5: no substructure found
169,5,Bit 5: no substructure found
170,5,Bit 5: no substructure found
171,5,Bit 5: no substructure found
172,5,Bit 5: no substructure found
173,5,Bit 5: no substructure found
174,5,Bit 5: no substructure found
175,5,Bit 5: no substructure found
176,5,Bit 5: no substructure found
177,5,Bit 5: no substructure found
178,5,Bit 5: no substructure found
179,5,Bit 5: no substructure found
180,5,Bit 5: no substructure found
181,5,Bit 5: no substructure found
182,5,Bit 5: no substructure found
183,5,Bit 5: no substructure found
184,5,Bit 5: no substructure found
185,5,Bit 5: no substructure found
186,5,Bit 5: no substructure found
187,5,Bit 5: no substructure found
188,5,Bit 5: no substructure found
189,5,Bit 5: no substructure found
190,5,Bit 5: no substructure found
191,5,Bit 5: no substructure found
192,5,Bit 5: no substructure found
193,5,Bit 5: no substructure found
194,5,Bit 5: contains halide
195,5,Bit 5: no substructure found
196,5,Bit 5: no substructure found
197,5,Bit 5: no substructure found
0,19,Bit 19: no substructure found
1,19,Bit 19: no substructure found
2,19,Bit 19: no substructure found
3,19,Bit 19: no substructure found
4,19,Bit 19: no substructure found
5,19,Bit 19: no substructure found
6,19,Bit 19: no substructure found
7,19,Bit 19: no substructure found
8,19,Bit 19: no substructure found
9,19,Bit 19: no substructure found
10,19,Bit 19: no substructure found
11,19,Bit 19: no substructure found
12,19,Bit 19: no substructure found
13,19,Bit 19: no substructure found
14,19,Bit 19: no substructure found
15,19,Bit 19: no substructure found
16,19,Bit 19: no substructure found
17,19,Bit 19: no substructure found
18,19,Bit 19: no substructure found
19,19,Bit 19: no substructure found
20,19,Bit 19: no substructure found
21,19,Bit 19: no substructure found
22,19,Bit 19: no substructure found
23,19,Bit 19: no substructure found
24,19,Bit 19: no substructure found
25,19,Bit 19: no substructure found
26,19,Bit 19: no substructure found
27,19,Bit 19: no substructure found
28,19,Bit 19: substructure detected but no common functional groups matched
29,19,Bit 19: substructure detected but no common functional groups matched
30,19,Bit 19: no substructure found
31,19,Bit 19: no substructure found
32,19,Bit 19: no substructure found
33,19,Bit 19: no substructure found
34,19,Bit 19: no substructure found
35,19,Bit 19: no substructure found
36,19,Bit 19: no substructure found
37,19,Bit 19: no substructure found
38,19,Bit 19: substructure detected but no common functional groups matched
39,19,Bit 19: no substructure found
40,19,Bit 19: no substructure found
41,19,Bit 19: no substructure found
42,19,Bit 19: no substructure found
43,19,Bit 19: no substructure found
44,19,Bit 19: no substructure found
45,19,Bit 19: no substructure found
46,19,Bit 19: no substructure found
47,19,Bit 19: no substructure found
48,19,Bit 19: no substructure found
49,19,Bit 19: substructure detected but no common functional groups matched
50,19,Bit 19: no substructure found
51,19,Bit 19: no substructure found
52,19,Bit 19: contains ketone
53,19,Bit 19: no substructure found
54,19,Bit 19: no substructure found
55,19,Bit 19: no substructure found
56,19,Bit 19: no substructure found
57,19,Bit 19: no substructure found
58,19,Bit 19: no substructure found
59,19,Bit 19: no substructure found
60,19,Bit 19: no substructure found
61,19,Bit 19: no substructure found
62,19,Bit 19: no substructure found
63,19,Bit 19: no substructure found
64,19,Bit 19: no substructure found
65,19,Bit 19: no substructure found
66,19,Bit 19: no substructure found
67,19,Bit 19: no substructure found
68,19,Bit 19: no substructure found
69,19,Bit 19: no substructure found
70,19,Bit 19: no substructure found
71,19,Bit 19: no substructure found
72,19,Bit 19: no substructure found
73,19,Bit 19: no substructure found
74,19,Bit 19: no substructure found
75,19,Bit 19: no substructure found
76,19,Bit 19: no substructure found
77,19,Bit 19: no substructure found
78,19,Bit 19: no substructure found
79,19,Bit 19: no substructure found
80,19,Bit 19: no substructure found
81,19,Bit 19: no substructure found
82,19,Bit 19: no substructure found
83,19,Bit 19: substructure detected but no common functional groups matched
84,19,Bit 19: no substructure found
85,19,Bit 19: no substructure found
86,19,Bit 19: no substructure found
87,19,Bit 19: no substructure found
88,19,Bit 19: no substructure found
89,19,Bit 19: no substructure found
90,19,Bit 19: no substructure found
91,19,Bit 19: no substructure found
92,19,Bit 19: no substructure found
93,19,Bit 19: no substructure found
94,19,Bit 19: no substructure found
95,19,Bit 19: no substructure found
96,19,Bit 19: no substructure found
97,19,Bit 19: no substructure found
98,19,Bit 19: no substructure found
99,19,Bit 19: no substructure found
100,19,Bit 19: no substructure found
101,19,Bit 19: no substructure found
102,19,Bit 19: no substructure found
103,19,Bit 19: no substructure found
104,19,Bit 19: substructure detected but no common functional groups matched
105,19,Bit 19: no substructure found
106,19,Bit 19: no substructure found
107,19,Bit 19: no substructure found
108,19,Bit 19: no substructure found
109,19,Bit 19: no substructure found
110,19,Bit 19: no substructure found
111,19,Bit 19: no substructure found
112,19,Bit 19: substructure detected but no common functional groups matched
113,19,Bit 19: no substructure found
114,19,Bit 19: no substructure found
115,19,Bit 19: no substructure found
116,19,Bit 19: no substructure found
117,19,Bit 19: no substructure found
118,19,Bit 19: no substructure found
119,19,Bit 19: no substructure found
120,19,Bit 19: no substructure found
121,19,Bit 19: no substructure found
122,19,Bit 19: no substructure found
123,19,Bit 19: no substructure found
124,19,Bit 19: no substructure found
125,19,Bit 19: no substructure found
126,19,Bit 19: no substructure found
127,19,Bit 19: no substructure found
128,19,Bit 19: no substructure found
129,19,Bit 19: no substructure found
130,19,Bit 19: no substructure found
131,19,Bit 19: no substructure found
132,19,Bit 19: no substructure found
133,19,Bit 19: no substructure found
134,19,Bit 19: no substructure found
135,19,Bit 19: no substructure found
136,19,Bit 19: no substructure found
137,19,Bit 19: no substructure found
138,19,Bit 19: no substructure found
139,19,Bit 19: no substructure found
140,19,Bit 19: no substructure found
141,19,Bit 19: no substructure found
142,19,Bit 19: contains ketone
143,19,Bit 19: no substructure found
144,19,Bit 19: no substructure found
145,19,Bit 19: no substructure found
146,19,Bit 19: no substructure found
147,19,Bit 19: no substructure found
148,19,Bit 19: no substructure found
149,19,Bit 19: no substructure found
150,19,Bit 19: no substructure found
151,19,Bit 19: substructure detected but no common functional groups matched
152,19,Bit 19: no substructure found
153,19,Bit 19: no substructure found
154,19,Bit 19: no substructure found
155,19,Bit 19: no substructure found
156,19,Bit 19: no substructure found
157,19,Bit 19: no substructure found
158,19,Bit 19: no substructure found
159,19,Bit 19: no substructure found
160,19,Bit 19: no substructure found
161,19,Bit 19: no substructure found
162,19,Bit 19: substructure detected but no common functional groups matched
163,19,Bit 19: no substructure found
164,19,Bit 19: no substructure found
165,19,Bit 19: no substructure found
166,19,Bit 19: no substructure found
167,19,Bit 19: no substructure found
168,19,Bit 19: no substructure found
169,19,Bit 19: no substructure found
170,19,Bit 19: no substructure found
171,19,Bit 19: no substructure found
172,19,Bit 19: substructure detected but no common functional groups matched
173,19,Bit 19: no substructure found
174,19,Bit 19: no substructure found
175,19,Bit 19: no substructure found
176,19,Bit 19: no substructure found
177,19,Bit 19: no substructure found
178,19,Bit 19: no substructure found
179,19,Bit 19: substructure detected but no common functional groups matched
180,19,Bit 19: no substructure found
181,19,Bit 19: no substructure found
182,19,Bit 19: no substructure found
183,19,Bit 19: no substructure found
184,19,Bit 19: no substructure found
185,19,Bit 19: substructure detected but no common functional groups matched
186,19,Bit 19: no substructure found
187,19,Bit 19: no substructure found
188,19,Bit 19: no substructure found
189,19,Bit 19: no substructure found
190,19,Bit 19: no substructure found
191,19,Bit 19: no substructure found
192,19,Bit 19: no substructure found
193,19,Bit 19: no substructure found
194,19,Bit 19: contains ketone
195,19,Bit 19: no substructure found
196,19,Bit 19: no substructure found
197,19,Bit 19: no substructure found
0,29,Bit 29: no substructure found
1,29,Bit 29: no substructure found
2,29,Bit 29: no substructure found
3,29,Bit 29: no substructure found
4,29,Bit 29: contains alkene
5,29,Bit 29: no substructure found
6,29,Bit 29: no substructure found
7,29,Bit 29: no substructure found
8,29,Bit 29: no substructure found
9,29,Bit 29: no substructure found
10,29,Bit 29: no substructure found
11,29,Bit 29: no substructure found
12,29,Bit 29: no substructure found
13,29,Bit 29: no substructure found
14,29,Bit 29: no substructure found
15,29,Bit 29: no substructure found
16,29,Bit 29: no substructure found
17,29,Bit 29: no substructure found
18,29,Bit 29: no substructure found
19,29,Bit 29: no substructure found
20,29,Bit 29: no substructure found
21,29,Bit 29: no substructure found
22,29,Bit 29: no substructure found
23,29,Bit 29: no substructure found
24,29,Bit 29: no substructure found
25,29,Bit 29: substructure detected but no common functional groups matched
26,29,Bit 29: no substructure found
27,29,Bit 29: no substructure found
28,29,Bit 29: no substructure found
